trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-01 00:36:00,8614714774002505,merchant_A,food,35.0,Jane,Taylor,F,789 Pine St,New York,IL,17309,35.31180612929088,-87.01163595481452,6613,Doctor,1951-12-21 17:42:43,T36,1189226485,38.68406849061762,-98.04381065476267,0
2020-01-01 00:37:00,6849167200830216,merchant_C,entertainment,331.22,Alice,Smith,M,789 Pine St,New York,IL,83937,38.92847899033179,-108.83471044492703,552950,Engineer,1967-05-28 00:41:55,T37,1263307107,38.39363431323149,-110.25484550226516,0
2020-01-01 00:38:00,5673027147564412,merchant_B,entertainment,396.42,Bob,Smith,F,123 Elm St,Los Angeles,CA,95850,34.06324854085437,-101.20268866168442,831981,Engineer,1964-03-22 12:53:08,T38,1173815708,35.975780008525696,-85.41260822674363,1
2020-01-01 00:39:00,9510906953331212,merchant_B,food,459.96,Alice,Doe,F,456 Oak St,Chicago,NY,96673,35.913811284800694,-82.96485715537489,591318,Artist,1974-03-29 20:15:41,T39,1036167108,39.31792522667921,-76.60642074541116,0
2020-01-01 00:40:00,9870790765753705,merchant_B,shopping,142.4,Jane,Brown,M,789 Pine St,Chicago,CA,81238,38.823345876053956,-83.84893740374869,642191,Lawyer,1966-12-08 03:11:59,T40,1115598423,40.29334714515793,-74.63572740179009,0
2020-01-01 00:41:00,1178049440305328,merchant_A,entertainment,129.57,John,Smith,F,789 Pine St,New York,IL,76426,39.19633264881907,-94.52029744673129,777797,Doctor,1970-05-04 04:58:15,T41,1056918014,38.4734977689166,-111.95837336730341,0
2020-01-01 00:42:00,7894758608329583,merchant_A,entertainment,492.79,Jane,Smith,F,456 Oak St,Los Angeles,CA,14776,39.37930687388151,-115.23074258948405,780261,Doctor,1964-10-25 13:48:09,T42,1121075013,40.819208545211886,-87.06176284114201,0
2020-01-01 00:43:00,1375238878596905,merchant_B,entertainment,90.53,John,Brown,F,123 Elm St,New York,NY,83639,36.05038878750667,-91.63196767772307,149687,Engineer,1985-10-18 18:46:40,T43,1369867649,35.602415971104094,-103.90992682692482,0
2020-01-01 00:44:00,9708302163201919,merchant_C,food,187.96,Bob,Doe,F,456 Oak St,New York,IL,73209,34.279873977170475,-99.82390884195746,504758,Artist,1979-06-25 19:09:44,T44,1289846789,39.132880716081814,-84.6102253706724,0
2020-01-01 00:45:00,4178617986349520,merchant_C,food,476.98,John,Smith,M,123 Elm St,Los Angeles,NY,29230,35.67081500273584,-76.42045037581943,403202,Artist,1984-04-16 13:01:30,T45,1448290549,36.373454087823525,-87.28581954049899,0
2020-01-01 00:46:00,7561367859044046,merchant_B,shopping,80.39,Jane,Smith,M,789 Pine St,Los Angeles,NY,72058,39.308407712661456,-95.64611506017238,55234,Doctor,1974-09-13 14:48:33,T46,1531309198,36.64714225798307,-112.28959855544548,0
2020-01-01 00:47:00,4516352019595022,merchant_B,food,440.03,Alice,Doe,M,456 Oak St,Chicago,IL,63262,38.983103229850514,-87.92838583094591,893952,Engineer,1977-08-28 15:47:56,T47,1326021960,37.14038624926216,-98.12761148758156,0
2020-01-01 00:48:00,7648340649629072,merchant_B,shopping,254.7,Jane,Taylor,M,123 Elm St,New York,IL,30827,39.64053602398171,-102.39603966788624,583229,Doctor,1952-05-16 00:31:04,T48,1322787673,34.30238363477757,-76.74341692637654,0
2020-01-01 00:49:00,7104647538003627,merchant_C,shopping,174.58,Bob,Brown,M,123 Elm St,Los Angeles,IL,80241,34.612892039127956,-75.56813585717809,35743,Doctor,1967-12-26 02:02:54,T49,1367788797,35.236514079911316,-88.47804160404608,0
2020-01-01 00:50:00,4637327846896802,merchant_C,shopping,299.13,Alice,Taylor,M,789 Pine St,New York,CA,44270,35.84468183942952,-110.35279872388456,578131,Artist,1984-04-12 21:36:09,T50,1443016067,39.3534534972177,-87.18507744182564,0
2020-01-01 00:51:00,3083368180299238,merchant_C,entertainment,53.47,Bob,Taylor,F,789 Pine St,Chicago,NY,55603,34.29050374372104,-110.67660263432418,323882,Artist,1997-05-05 15:51:30,T51,1239353098,37.49161292240293,-92.14477729765647,0
2020-01-01 00:52:00,9581912707999582,merchant_C,food,430.92,Bob,Taylor,M,456 Oak St,Los Angeles,CA,49694,37.96454107174047,-117.06979019087912,815685,Artist,1986-05-10 08:50:25,T52,1109523174,36.22896429887279,-112.42200094001231,0
2020-01-01 00:53:00,2512008382659697,merchant_C,shopping,377.34,John,Brown,M,123 Elm St,Chicago,IL,69431,40.8037259296904,-103.34971899390041,864454,Engineer,1968-10-31 03:10:21,T53,1448017622,36.885688530675466,-83.07269710417692,0
2020-01-01 00:54:00,6563507213812373,merchant_A,entertainment,282.93,Bob,Brown,F,456 Oak St,Los Angeles,IL,78559,39.67933587675789,-78.54559283575675,596516,Doctor,1981-11-17 19:17:49,T54,1417020607,36.80242268808026,-112.1754269759126,0
2020-01-01 00:55:00,4224709184778203,merchant_C,food,177.0,John,Taylor,M,456 Oak St,Los Angeles,NY,71054,37.792165365569176,-101.55737290677118,276654,Engineer,1992-07-29 04:29:15,T55,1342092928,35.02998544197484,-106.38732211924165,0
2020-01-01 00:56:00,1786843834557025,merchant_B,shopping,312.42,Jane,Smith,M,789 Pine St,Chicago,CA,86776,39.160642283251896,-106.33466093033586,780115,Doctor,1976-08-24 01:53:39,T56,1384985391,40.582352856771166,-90.94677245728292,0
2020-01-01 00:57:00,4966627653273245,merchant_B,food,159.81,Jane,Smith,M,123 Elm St,Los Angeles,CA,94132,38.725279560911126,-114.65067786390337,574792,Lawyer,1978-03-04 13:04:48,T57,1332229253,39.89144207429966,-112.70599025167515,0
2020-01-01 00:58:00,3575268067678166,merchant_C,entertainment,184.3,Bob,Doe,M,123 Elm St,New York,IL,41110,35.667721888210856,-83.63155002774575,18267,Lawyer,1953-01-13 19:52:34,T58,1164344341,40.738541184024584,-76.39374480180135,0
2020-01-01 00:59:00,2173020444265631,merchant_B,shopping,213.84,Jane,Brown,M,789 Pine St,Chicago,CA,62101,34.92758804249261,-95.4656463130473,866215,Engineer,1964-11-17 23:37:22,T59,1290021982,36.54736785621808,-97.34762213835998,0
2020-01-01 01:00:00,7466377661727227,merchant_C,shopping,444.66,Alice,Doe,F,789 Pine St,Chicago,NY,38510,39.07729338400191,-77.70054543043251,35861,Engineer,1966-01-24 08:49:39,T60,1164905061,36.444556734418335,-82.64591729462913,0
2020-01-01 01:01:00,7534072139802360,merchant_B,food,460.18,Jane,Taylor,F,456 Oak St,Chicago,IL,73985,38.656199518142756,-104.604399322903,568600,Doctor,1956-08-11 08:52:18,T61,1232093055,40.17444468705749,-90.39357843665971,0
2020-01-01 01:02:00,4852283205605729,merchant_B,food,116.88,Jane,Doe,M,123 Elm St,New York,NY,64751,40.86744843940597,-117.05007772563145,308850,Doctor,1958-03-03 23:25:04,T62,1392943577,35.68667029345526,-74.2066179966524,0
2020-01-01 01:03:00,8493411926368558,merchant_C,food,142.26,Jane,Brown,F,456 Oak St,Los Angeles,IL,75589,39.24169789447113,-91.43378692375128,617628,Engineer,1962-06-29 11:11:00,T63,1577368112,40.91591421308074,-112.82707873821731,0
2020-01-01 01:04:00,2336330534258752,merchant_B,food,29.72,John,Taylor,F,789 Pine St,New York,NY,15456,35.49341326038167,-101.81650727954438,433483,Doctor,1958-10-25 19:36:16,T64,1465672209,40.562213498940984,-83.84750692872709,0
2020-01-01 01:05:00,1523520593063851,merchant_C,food,455.1,Alice,Doe,F,789 Pine St,New York,NY,36572,40.09338169228363,-89.6465012575336,628866,Engineer,1974-09-10 04:20:16,T65,1247569372,38.70684221883831,-111.84984037283999,0
2020-01-01 01:06:00,7431776859235788,merchant_B,shopping,313.26,John,Doe,M,789 Pine St,Los Angeles,CA,90566,36.887774684755485,-117.34104203982217,597772,Engineer,1995-11-09 06:36:42,T66,1092611552,35.85136068713436,-89.87183191130526,0
2020-01-01 01:07:00,9756585169634114,merchant_C,entertainment,453.23,Alice,Smith,F,123 Elm St,Chicago,IL,94480,35.54027315435597,-84.11327396943852,396635,Artist,1969-11-17 23:26:14,T67,1106943589,38.497378196479296,-74.97794347380574,0
2020-01-01 01:08:00,9277224782942504,merchant_B,shopping,69.78,Jane,Smith,M,456 Oak St,Chicago,IL,64638,38.613019423904994,-108.36469654842709,311797,Doctor,1952-03-19 22:27:53,T68,1295375266,35.57636532559788,-105.53517430589424,0
2020-01-01 01:09:00,9254710345219509,merchant_A,food,331.58,Alice,Doe,F,123 Elm St,New York,NY,66820,37.026052906002086,-88.7248677263268,100144,Lawyer,1990-02-26 07:58:29,T69,1513727356,38.776506787104545,-103.29296208429544,0
2020-01-01 01:10:00,2321781412806695,merchant_A,shopping,63.91,Alice,Brown,F,123 Elm St,Chicago,IL,98200,34.84666352629895,-114.28846268155897,3858,Artist,1969-04-11 09:38:28,T70,1252407490,40.76450354236157,-104.55634180507063,0
2020-01-01 01:11:00,6518368665257212,merchant_B,shopping,442.45,Jane,Taylor,F,123 Elm St,Los Angeles,IL,62221,40.374755357424526,-112.84434039602772,800189,Doctor,1998-03-29 08:51:24,T71,1013699419,40.0548966544548,-75.22974328143033,0
2020-01-01 01:12:00,4478670868956643,merchant_B,shopping,169.21,Jane,Taylor,F,456 Oak St,Chicago,IL,18233,38.104169516207435,-107.01694949053974,331712,Artist,1995-01-05 11:23:12,T72,1391127003,40.50252295333682,-103.74440454485584,0
2020-01-01 01:13:00,4311010639633760,merchant_B,shopping,471.82,Alice,Taylor,M,456 Oak St,Chicago,CA,65680,37.96324139787242,-103.00765109720199,715571,Doctor,1969-01-26 07:50:11,T73,1438752726,40.757352653854895,-107.05936948000895,0
2020-01-01 01:14:00,9688612247852659,merchant_B,entertainment,355.07,Jane,Doe,F,123 Elm St,Los Angeles,IL,90256,38.31656938549105,-80.45292431204912,955706,Engineer,1958-03-06 22:20:50,T74,1018182050,35.840643472826116,-87.92673844082597,0
2020-01-01 01:15:00,4914389634032282,merchant_C,shopping,178.03,John,Smith,M,456 Oak St,Los Angeles,IL,44603,37.738176111873244,-89.31862334899282,606125,Artist,1972-11-19 22:35:33,T75,1200681038,36.85455035870198,-111.08560423511891,0
2020-01-01 01:16:00,3275681577179509,merchant_C,entertainment,434.92,John,Taylor,F,123 Elm St,New York,NY,54551,34.81189228567344,-102.63493093897205,733145,Artist,1967-02-11 17:13:55,T76,1374119566,37.31938159217269,-93.44961167317409,0
2020-01-01 01:17:00,7975341777371372,merchant_C,food,178.54,Jane,Smith,F,123 Elm St,Chicago,CA,55975,37.67878154954495,-110.21595016753645,866075,Doctor,1990-02-12 16:08:02,T77,1122089115,37.80912706835839,-112.50596230243514,0
2020-01-01 01:18:00,6980665413048865,merchant_A,shopping,470.95,Jane,Brown,M,123 Elm St,Los Angeles,NY,43580,37.960041177159624,-110.96472935066095,136604,Engineer,1997-01-29 07:45:54,T78,1356088777,35.12467465741819,-110.18846532818472,0
2020-01-01 01:19:00,3679494507050509,merchant_B,entertainment,434.29,Jane,Taylor,M,789 Pine St,Chicago,CA,23244,35.52020814805215,-74.35307131658163,590464,Lawyer,1992-10-17 09:12:36,T79,1080816417,34.5936148327438,-82.0649188875893,0
2020-01-01 01:20:00,5650969567937965,merchant_B,entertainment,288.7,Jane,Brown,F,123 Elm St,Chicago,IL,58404,39.080594761019555,-96.29210838652463,75576,Lawyer,1977-09-10 17:35:50,T80,1309666477,40.024709865176334,-97.44778455941803,0
2020-01-01 01:21:00,5692615039566600,merchant_A,entertainment,263.0,Alice,Taylor,F,456 Oak St,Los Angeles,NY,14994,35.299611084391856,-90.35617183519787,516377,Artist,1956-09-26 16:02:26,T81,1243150995,37.396754174339776,-111.39132453594377,0
2020-01-01 01:22:00,5841932531860920,merchant_B,entertainment,242.76,John,Taylor,M,789 Pine St,Los Angeles,IL,58154,34.07132016005497,-114.0413768500097,773228,Artist,1971-01-25 09:51:15,T82,1032286580,39.30575458418317,-103.68328427882936,0
2020-01-01 01:23:00,5335178716249612,merchant_B,entertainment,447.87,Jane,Doe,M,789 Pine St,Los Angeles,CA,93074,36.27976923903853,-75.860091458789,257338,Artist,1981-10-09 22:43:30,T83,1349687893,36.568266530376455,-77.92400132802814,0
2020-01-01 01:24:00,4180596054701822,merchant_C,shopping,314.43,Alice,Brown,F,456 Oak St,Chicago,IL,63892,39.065999544466855,-108.92094680880089,135563,Artist,1957-12-29 15:34:32,T84,1582693982,39.45800927344857,-78.58812560471398,0
2020-01-01 01:25:00,8719526780291254,merchant_A,entertainment,449.06,Bob,Doe,M,789 Pine St,Los Angeles,NY,52492,37.66444378574551,-109.50531353944339,207253,Lawyer,1953-01-28 04:28:26,T85,1360763038,40.79613519825922,-92.08031330424214,0
2020-01-01 01:26:00,1574138996626065,merchant_A,entertainment,96.41,Bob,Doe,F,456 Oak St,Chicago,NY,89813,37.101452984269656,-96.72903046864603,402698,Lawyer,1953-02-28 22:47:53,T86,1496223405,38.67392468183425,-79.45888513443,0
2020-01-01 01:27:00,8104091902919446,merchant_B,entertainment,247.49,Alice,Brown,M,123 Elm St,New York,CA,74981,34.46609614918899,-100.26222316784515,293720,Doctor,1961-11-13 04:01:06,T87,1018693141,37.177607507899694,-81.07494808568458,0
2020-01-01 01:28:00,6572265555053463,merchant_A,entertainment,311.05,Alice,Brown,M,456 Oak St,New York,IL,26602,35.580800171923556,-87.15706816640585,577359,Lawyer,1979-11-15 09:42:53,T88,1512084924,40.06192202411351,-76.48002166356696,0
2020-01-01 01:29:00,9344316668911014,merchant_C,food,234.3,Jane,Doe,F,123 Elm St,Los Angeles,CA,53124,36.42982497933389,-115.44390268757385,807138,Artist,1973-10-05 22:24:47,T89,1456324218,35.150109754438354,-95.30938936814417,0
2020-01-01 01:30:00,8754620843969574,merchant_B,entertainment,344.74,Alice,Taylor,F,123 Elm St,New York,CA,60554,37.331629070917664,-101.04144400385637,568598,Engineer,1967-06-23 05:19:32,T90,1402250858,34.86511413873169,-97.6222937042748,0
2020-01-01 01:31:00,8780960495804939,merchant_A,shopping,399.26,Bob,Brown,M,789 Pine St,Los Angeles,NY,93498,36.64368349273232,-84.71708719290247,775738,Doctor,1998-08-10 08:12:24,T91,1294938011,38.106654187616186,-115.70569818379572,0
2020-01-01 01:32:00,2925963665545055,merchant_B,food,235.59,Bob,Smith,M,456 Oak St,Los Angeles,CA,15016,39.716054450213726,-76.99297976208052,592187,Engineer,1977-03-26 17:00:29,T92,1447550818,40.077661754346785,-113.30150979859549,0
2020-01-01 01:33:00,2433859452637681,merchant_B,entertainment,76.33,Bob,Brown,F,123 Elm St,Los Angeles,CA,41922,34.64470336378478,-115.3191260261704,122552,Engineer,1978-10-04 05:28:25,T93,1189647514,39.008574650379934,-74.83290465982711,0
2020-01-01 01:34:00,1922245049447804,merchant_C,food,73.51,Alice,Taylor,M,456 Oak St,Chicago,IL,66112,39.82734529411955,-86.9778840055496,832157,Artist,1977-08-30 18:57:01,T94,1585488901,39.986796902027464,-96.14240598271917,0
2020-01-01 01:35:00,5759552774144556,merchant_A,entertainment,380.29,Jane,Doe,F,789 Pine St,Chicago,CA,23748,35.58557633910796,-116.48573733633968,31765,Doctor,1994-03-12 23:12:55,T95,1369960060,35.37993818170217,-78.37819784082893,1
2020-01-01 01:36:00,9285056277333913,merchant_C,shopping,22.77,Bob,Taylor,M,456 Oak St,Los Angeles,IL,75333,37.90494483077535,-86.4375780948605,311781,Doctor,1975-08-25 12:56:35,T96,1281898306,38.67210074555159,-105.51598554887376,0
2020-01-01 01:37:00,8773063471821970,merchant_A,food,469.61,Jane,Smith,F,123 Elm St,Los Angeles,CA,85195,38.91214524101161,-99.74680743448585,324625,Engineer,1966-10-26 15:21:51,T97,1371104830,40.843412477008684,-84.8942491825882,0
2020-01-01 01:38:00,9649244766523647,merchant_C,shopping,182.52,John,Taylor,M,123 Elm St,Los Angeles,CA,41668,38.20772263922104,-113.74383616365091,759866,Artist,1998-03-09 07:09:36,T98,1058424002,35.958578639140285,-96.73134861481775,0
2020-01-01 01:39:00,5545714280548202,merchant_A,shopping,462.05,Alice,Doe,F,456 Oak St,New York,CA,17505,40.301749397351315,-108.02259628704084,125145,Engineer,1971-09-27 00:59:53,T99,1569504403,39.147443716115056,-83.60872626209931,0
2020-01-01 01:40:00,7139793804305834,merchant_A,entertainment,357.34,Alice,Brown,F,123 Elm St,Chicago,IL,42484,36.66582107972801,-99.12830020867167,966447,Lawyer,1960-06-01 04:26:26,T100,1086050626,40.61485664849031,-97.38315196087326,0
2020-01-01 01:41:00,5989262632203761,merchant_A,shopping,418.77,Alice,Taylor,M,123 Elm St,New York,IL,44922,37.87342553010579,-114.22152628798038,313422,Artist,1981-07-26 07:48:16,T101,1404389080,40.45540937519052,-104.12053769214124,0
2020-01-01 01:42:00,9478201062871797,merchant_C,food,221.66,John,Brown,F,123 Elm St,New York,NY,68443,40.57980096212443,-117.60671345314525,34104,Lawyer,1986-02-07 16:42:42,T102,1485312984,34.05078072549703,-92.26481373487734,0
2020-01-01 01:43:00,1658164422408857,merchant_B,food,136.75,John,Taylor,F,789 Pine St,Los Angeles,IL,13251,37.06544642476385,-75.44803835505678,185929,Artist,1966-12-13 00:05:06,T103,1165444665,39.372880231290864,-79.76678689732017,0
2020-01-01 01:44:00,5423421041631026,merchant_C,shopping,66.98,Jane,Brown,M,456 Oak St,New York,CA,48518,37.004062211131746,-86.87198505210395,497241,Lawyer,1998-12-27 02:11:12,T104,1348261160,35.80996643522157,-82.01282342434251,0
2020-01-01 01:45:00,6445750036609402,merchant_A,entertainment,285.98,Jane,Smith,M,456 Oak St,New York,CA,94183,40.2937582777821,-91.47287707516487,630142,Artist,1979-11-08 20:52:33,T105,1291586611,39.35456704721771,-81.98304431877591,0
2020-01-01 01:46:00,3287039094717195,merchant_B,shopping,300.92,John,Smith,F,789 Pine St,New York,CA,48644,39.56423653003449,-82.13214058726427,715607,Engineer,1997-12-24 23:01:57,T106,1567471955,35.63245764934285,-90.03704892262101,0
2020-01-01 01:47:00,8705800356676979,merchant_C,food,297.58,Alice,Smith,F,123 Elm St,New York,IL,86902,36.93958590696044,-87.85234671944531,709150,Engineer,1964-04-18 18:25:14,T107,1595256686,37.34418074324074,-115.62069736733065,0
2020-01-01 01:48:00,5995555066933223,merchant_C,shopping,386.06,Bob,Doe,M,789 Pine St,New York,CA,44234,34.49130728414648,-83.20386794912437,504551,Lawyer,1974-12-19 23:39:38,T108,1492791767,35.26451038606216,-117.54462909687902,0
